zuj,orp,cnt,x,y,name
544663,3102,1115,1174929.238197309,759597.2465381167,Kamenný Újezd
565831,4211,430,1002655.0638837205,748843.5244651162,Vědomice
585114,7209,1717,1184135.417967387,496383.1953232386,Brumov-Bylnice
565776,4208,663,994832.4278129713,773974.552684766,Třebívlice
534366,2112,154,1084284.9826623378,699685.5792857144,Řendějov
532363,2124,190,1027213.2841578947,765700.8884210527,Hrdlív
598836,8119,701,1110869.5667189728,465030.6973466477,Václavovice
554146,7111,180,1072191.817888889,551346.5162222224,Vernířovice
530115,2101,437,1084771.827803203,737912.7656979399,Maršovice
593745,6220,94,1191170.4445744678,649842.8027659574,Bezkov
513750,7101,3493,1129386.2788977965,513752.19123103423,Hranice
534749,2114,275,1022315.4463272719,725790.0344727269,Čečelice
595993,6217,91,1141894.47989011,617576.0282417582,Kuřimské Jestřabí
533181,2110,459,1064637.0122875806,697830.9061002169,Bečváry
578703,5312,74,1109358.3405405404,595369.5229729728,Rudná
579645,5215,804,1000154.3115920386,642834.2991169152,Rudník
531928,2111,138,1019704.4831884054,741437.0221014492,Hostín u Vojkovic
564494,5102,504,951267.1823214295,687594.8355753964,Višňová
500101,4103,42,1019123.6183333333,838545.7788095237,Bražec
570257,5205,86,1039718.3723255815,629320.2010465115,Libníkovice
572292,5308,42,1108791.6935714285,580113.8126190477,Vrážné
588563,7203,122,1158565.8298360652,541511.1345901641,Jarohněvice
574309,5308,84,1106702.0608333335,581249.1030952383,Bezděčí u Trnávky
530611,2126,179,1098272.9496648037,735108.9538547483,Smilkov
545007,3102,730,1178787.6489589035,755967.9530958898,Římov
548651,5213,72,1051299.9441666666,615566.2352777774,Libel
585726,7213,281,1162896.9735943063,528001.0707829181,Sazovice
550469,6106,62,1172757.2246774195,678269.6251612902,Pálovice
553824,3202,413,1103487.9599999983,854984.2769007261,Kout na Šumavě
529583,2114,153,1004367.9000653592,733681.3922875817,Tupadly
553123,3112,295,1108798.1123728803,717744.4362033891,Smilovy Hory
553760,5314,150,1066536.0190666665,616685.9393333333,Běstovice
586242,6206,96,1187825.8833333333,573992.2403125,Karlín
590436,6113,275,1158605.8473818162,659387.8548727268,Čáslavice
540412,3210,278,1082953.1901798556,822977.1413669067,Předenice
551589,6103,72,1107871.2002777783,686115.5805555553,Horní Rápotice
597554,8114,369,1077448.1054742541,515182.7659349589,Lichnov
565563,2115,139,1027403.0516546766,705123.0224460431,Lipník
563528,5108,499,976297.0297795597,672429.3306813622,Albrechtice v Jizerských horách
571695,5314,198,1082125.3417171717,625431.5221717171,Leština
553468,7102,276,1035572.8686956518,545689.5369565214,Velká Kraš
504785,7112,466,1098263.5658583702,546192.9313090128,Paseka
514802,7109,124,1143723.2048387097,527749.7105645163,Líšná
544426,3102,635,1146215.9395748014,764352.7555905511,Dříteň
540072,2120,169,1073161.9999999995,777288.837218935,Čenkov
592927,6205,343,1169150.2777551014,560408.1252478133,Brankovice
541940,2121,122,1023408.4202459016,785931.6016393444,Kroučová
504505,7107,790,1119054.0964683553,560442.9850886073,Náměšť na Hané
553018,3110,363,1132360.791157025,733568.3205234158,Roudná
541982,2121,547,1043484.361846435,781871.0257221202,Křivoklát
546305,3104,53,1156795.4016981134,694726.8943396227,Heřmaneč
558109,3207,945,1100327.461386242,811416.0528571409,Nepomuk
562394,4202,1403,964430.4484746974,732092.0656307919,Česká Kamenice
533556,2110,158,1050056.843544303,680550.5620886075,Ohaře
548758,5213,50,1061452.9004000002,610160.5944000001,Proruby
540765,2105,1950,1066099.74111795,757523.4499333329,Mníšek pod Brdy
583634,6216,587,1162202.3993867121,589871.744378194,Podolí
582778,6202,47,1133101.3363829788,600427.510638298,Žerůtky
545252,7206,1425,1140219.2306807002,487685.9500280707,Zubří
581992,6201,54,1138029.481296296,601622.8990740741,Lubě
550744,7207,1881,1184201.6847049454,537497.0357150447,Kunovice
569101,8113,85,1076669.6335294116,486937.378235294,Třebom
598976,3115,25,1137574.8443999998,750111.0972,Čenkov u Bechyně
567019,4216,134,1003128.4508208957,802497.5582835822,Žiželice
544442,3102,616,1164778.9752435072,763729.5489285713,Dubné
569097,8122,203,1096517.649408867,510983.95719211816,Moravice
584380,6204,309,1202158.9015210348,592339.4526537218,Bulhary
556831,3205,1203,1117760.938686619,846646.7939152122,Nýrsko
581356,6202,206,1118310.6098058256,588818.8919417477,Borotín
547786,5201,221,999031.1941176465,616898.4943438912,Adršpach
546160,4203,105,996534.9976190476,803870.3584761902,Nezabylice
558885,3208,790,1059023.1088987326,821918.898721518,Horní Bříza
568295,4214,406,967780.4947290644,766226.5315517242,Telnice
563757,5108,352,983445.8676420455,670496.0756818182,Plavy
590274,6106,100,1161365.6798000003,659789.3632,Babice
590801,6113,141,1147371.7887234034,636489.0903546098,Kamenná
562246,5101,276,984163.9485507244,727067.3486231886,Zahrádky
539414,2105,887,1030488.2177790288,745407.7208342724,Libčice nad Vltavou
578932,5312,414,1099191.4821256048,605292.9242270524,Vendolí
529656,2122,127,1067795.2576377953,725616.1924409453,Pětihosty
590029,7108,616,1130299.4606493516,558804.1840584415,Smržice
584754,6211,175,1202648.865828571,611086.6516571428,Nový Přerov
542342,7203,71,1164706.0605633806,551330.9850704225,Honětice
575500,5311,2200,1059357.4622636365,662340.6490227267,Přelouč
508152,3105,308,1154135.9981818171,704513.9382467525,Střížovice
587303,6112,41,1159101.2826829269,669094.1785365854,Jindřichovice
539481,4105,212,1036541.7229245277,869524.0772641508,Valy
572683,5308,83,1096044.1069879518,583738.4909638554,Dětřichov u Moravské Třebové
587079,6112,42,1146164.3969047617,682481.2723809526,Doupě
546551,3211,148,1059320.837972973,806790.5455405407,Újezd u Svatého Kříže
562769,3105,68,1151538.3955882357,695285.7372058826,Jilem
594563,6212,391,1181957.7658823528,615959.9723273658,Olbramovice
573132,5212,179,1033855.9355865925,667195.6059776534,Starý Bydžov
562076,5101,244,981418.304959016,726613.5382377048,Sosnová
591602,6113,64,1143641.0954687502,640460.0743750001,Rohy
549444,7205,144,1169344.6619444436,529224.5443055553,Oldřichovice
583022,6208,150,1168317.1123333327,612241.2868000001,Hlína
575658,5309,181,1067947.7306077355,634674.2108287291,Slepotice
534846,2111,232,1026121.6719396544,746024.1621551722,Chvatěruby
530051,2101,488,1070983.53807377,738970.1773360651,Lešany
554553,4101,822,995578.8253892943,897907.6913017035,Hranice
502235,7107,587,1123363.0741396938,552603.6198126066,Hněvotín
557871,3210,164,1097751.3551829257,827034.7842682925,Kbel
598241,2115,44,1011234.8268181819,710545.0531818182,Pětikozly
568716,8112,302,1120053.0164900664,482693.675165563,Skotnice
573299,5210,773,1010909.9167658476,653297.201474774,Pecka
599760,2121,338,1045275.5545266276,778954.4340532537,Račice
596639,6114,39,1139408.4966666666,624213.4379487179,Rozseč
585343,7213,385,1158152.0552207783,511691.84922077926,Kašava
596981,6115,411,1111862.9134063262,649251.5445255477,Velká Losenice
597058,6114,174,1134360.1897126434,637479.8865517242,Vídeň
576425,5213,447,1045784.5707606261,610812.5918344513,Kvasiny
537624,2113,471,1037433.3388322709,708157.1629087041,Ostrá
563897,3110,103,1143487.8494174753,736565.0461165053,Žíšov
588211,6105,150,1123812.0962666667,680059.4623333333,Zbilidy
592404,7207,290,1178542.800655172,527928.7903448278,Nedachlebice
594881,6220,412,1200377.1833737858,646491.4133737865,Šatov
577774,5307,140,1085540.7037857145,610492.0514285718,Benátky
541842,3205,98,1112064.2851020403,844870.9972448981,Běhařov
562629,3105,88,1157698.7089772723,719878.3273863638,Vydří
588873,7201,206,1144409.7219417472,509790.4008252424,Podhradní Lhota
556882,5304,321,1075047.1105919,649832.6511838003,Rabštejnská Lhota
591246,6113,96,1148046.4640625,655853.9801041667,Nová Ves
579211,5214,443,1012403.1499097066,632467.145620767,Hajnice
573914,5201,178,1011808.2584269659,599837.1521910111,Božanov
548774,6103,384,1107811.2215624985,694547.4551562493,Senožaty
506460,8122,849,1102404.5152532398,518928.80389870406,Budišov nad Budišovkou
599468,8115,619,1125036.3347819063,499989.7331340871,Jeseník nad Odrou
590894,6106,87,1177261.2651724142,671118.7248275863,Kostníky
531961,2102,588,1051832.221309524,759475.494047618,Vysoký Újezd
550167,3116,601,1143954.2517637277,801461.9004492505,Čkyně
583014,6217,272,1146737.2125000001,610743.5973529409,Heroltice
572098,5304,298,1085210.9474496648,637111.2956711405,Prosetín
590096,7103,192,1116846.1667708335,578513.3034375001,Šubířov
580643,5315,230,1068750.8318695654,590728.0358260868,Mistrovice
554618,4102,328,1015235.2218292688,896725.9057317076,Libá
512869,8113,245,1081989.4593469386,482920.22175510187,Strahovice
549541,3107,139,1113244.5873381293,765624.2744604318,Kučeř
530425,5103,97,984427.5646391752,680286.9272164949,Dalešice
561967,6110,191,1122354.2477486904,691689.6192670154,Olešná
547433,7109,291,1144671.13604811,537126.0895876287,Vlkoš
598348,8106,753,1112705.968671978,475293.10682602867,Krmelín
595209,6115,3066,1114265.5723059424,641408.047938684,Žďár nad Sázavou
573051,5207,177,1017587.5173446325,663260.5022598869,Konecchlumí
587915,6105,62,1125084.4827419356,652978.5466129032,Stáj
585548,7209,210,1179248.9843809528,491779.0236190479,Nedašova Lhota
565369,2121,70,1042545.6565714286,798889.0418571428,Krakovec
556386,3205,262,1117094.8206488546,849934.7800763363,Chudenín
532550,2126,164,1094701.6281097557,725340.4057926831,Ratměřice
548197,6104,40,1091884.2712499998,663666.1964999998,Nejepín
569887,5205,245,1041329.3008163265,655916.714040816,Boharyně
541516,2120,250,1082594.527799999,768449.3611199997,Višňová
535567,2116,171,998173.3755555557,692788.4438596494,Březina
537187,3109,61,1154687.4255737702,795771.6477049178,Drslavice
569691,6102,397,1110597.8610579332,677190.3143073046,Věž
540021,2120,239,1075925.130376569,772634.3272803348,Buková u Příbramě
548120,6103,225,1107069.3030666658,680529.4255111108,Kejžlice
531634,2108,324,1066806.4989814821,786691.0172222219,Osek
533751,2110,264,1054730.8375757567,705282.4898106059,Třebovle
512532,7109,407,1141672.4415479118,536581.025061425,Bochoř
595926,6114,616,1135481.2519967512,631904.4795129864,Křižanov
586099,6206,475,1190999.2680210527,575140.9144842103,Čejč
556637,3205,598,1100290.8446153828,824532.7816555186,Měčín
552496,3112,870,1121108.177068965,725439.2874827592,Chýnov
598551,8106,1298,1124110.9606625596,471345.9092064712,Palkovice
553905,7201,107,1142835.0828037383,518037.1257009346,Mrlínek
552950,7109,117,1138050.1200854704,524231.76008547004,Šišma
555771,3205,4826,1107158.770319109,834175.6331351029,Klatovy
516911,7101,99,1127573.0385858584,505037.8206060606,Polom
559261,3206,481,1043018.7986902278,834989.2078794171,Nečtiny
532207,2124,433,1017611.3726558884,754721.1034411081,Černuc
561568,3116,96,1150827.2671875004,814799.9390625003,Nové Hutě
554472,3202,63,1095377.602857143,864720.7682539682,Ždánov
571628,5304,195,1072123.78451282,657609.6944615386,Kostelec u Heřmanova Městce
535923,2116,295,993616.688169492,696751.0879661016,Chocnějovice
530433,5102,142,956774.7767605637,688025.2933802818,Kunratice
537039,2118,362,1035127.2093646406,695942.7899171271,Bobnice
575071,5311,595,1058322.5099327718,672946.0930756292,Chvaletice
584932,6207,705,1182065.062085106,587881.4821702127,Šitbořice
540935,2120,568,1079470.20044014,782381.6171654926,Obecnice
536008,2115,327,1006708.8741896014,713332.2030886845,Katusice
587630,6112,34,1151334.5999999996,675818.3494117648,Ořechov
532673,2111,229,1025030.9944541479,753229.4872052401,Olovnice
566349,4207,435,997338.4942298856,778306.7611724136,Libčeves
564711,4208,382,995475.1397382197,764242.2464659681,Čížkovice
583537,6216,979,1155307.8965883553,587923.3477425944,Ochoz u Brna
541354,7113,3016,1087283.139714854,571548.571933025,Zábřeh
536873,3111,45,1132649.7353333335,804057.3657777777,Zvotoky
593516,6219,705,1153946.514496453,576961.2314326237,Račice-Pístovice
540064,3212,88,1079098.720340909,844019.1763636369,Lisov
553131,3110,2233,1137096.3633945575,734241.9828302773,Soběslav
562408,4202,226,971933.7142035395,749998.8503539829,Dobkovice
564141,5109,190,991139.1614210525,693964.3483157891,Kobyly
565415,4208,353,995397.6825779042,770669.3623229464,Podsedice
566152,4207,361,1019308.5317728532,789057.8994459829,Domoušice
548481,6104,49,1091303.065714286,655415.3193877551,Lány
552259,7105,79,1117480.4232911393,565063.2551898734,Olbramice
573990,5209,1488,1023365.3754301079,623709.0898521509,Česká Skalice
593923,6212,101,1177725.4187128716,624278.3052475248,Dobelice
532754,2124,150,1025667.4838666666,759281.3122666664,Podlešín
535419,2115,4999,1011330.2637787594,703812.2035287108,Mladá Boleslav
594229,6212,165,1189373.4386060606,617104.3279393942,Jiřice u Miroslavi
545775,3106,194,1194796.8819072149,766214.2733505153,Rožmitál na Šumavě
582972,6217,681,1144422.0075477248,605844.0967694569,Drásov
553794,3202,457,1098130.3540262564,868505.5961487957,Klenčí pod Čerchovem
593630,6219,142,1154922.0221830981,565923.8645774651,Topolany
562670,3114,65,1152753.1958461537,737082.7270769231,Ponědraž
589748,7108,397,1140384.8281108309,565562.8105793446,Myslejovice
551856,3111,367,1128979.6220980913,784538.2863215252,Štěkeň
505218,7112,573,1093583.6206457242,552659.4392321119,Šumvald
546984,8101,180,1111014.8093888888,491780.0207222222,Bílov
580091,5314,236,1067707.0624152543,622301.4697033893,Dobříkov
534200,2112,508,1066426.250807085,687759.1778149604,Miskovice
507580,8113,1975,1089256.2660354427,488735.6410683541,Kravaře
558630,3207,481,1099463.0931600821,818787.9772349275,Žinkovy
569518,6104,314,1098182.2457643307,652430.7943630568,Sobíňov
530018,3101,62,1100572.5777419356,796347.3690322583,Březí
548065,5205,122,1045536.2166393441,659395.6524590163,Obědovice
564729,4208,210,998493.2065714286,773013.5383809528,Děčany
575992,5309,154,1050309.572012987,660594.2810389611,Voleč
583669,6216,891,1160967.823984287,606872.6590011226,Popůvky
572349,5302,434,1097646.5075576021,632777.1794239625,Svratouch
530310,2101,1169,1079579.6703763905,741282.3124208727,Neveklov
565768,4208,811,994614.3856473488,768173.4077805184,Třebenice
585777,7211,752,1163440.9299867023,511085.1121276595,Slušovice
576018,5311,95,1052125.5674736844,660125.8825263157,Vyšehněvice
559024,3206,84,1049221.8655952378,812954.4122619049,Kopidlo
554154,3204,143,1086557.0855244745,851569.7663636361,Puclice
562807,3114,107,1184206.0232710275,725273.884859813,Halámky
533611,2106,356,1050491.8705056184,718922.2960112356,Přišimasy
591874,6113,303,1161700.8329702958,640218.2199009893,Valeč
595489,6114,149,1134164.2326845634,635104.5230872484,Dobrá Voda
547808,5304,106,1068027.5513207547,652830.2017924528,Rozhovice
578819,5307,124,1084689.084193548,607102.0441129033,Strakov
578541,3201,115,1095825.1328695647,816912.0835652176,Jarov
531715,2108,178,1066728.354494381,781117.7092696627,Rpety
584053,6214,144,1154930.5815277775,623496.0616666668,Újezd u Rosic
547841,5304,115,1072176.8037391305,660290.4857391306,Vyžice
551783,8103,144,1085443.895069444,529886.4881250003,Valšov
548367,6109,88,1107893.9230681818,713068.4420454544,Mezilesí
558591,3212,200,1085561.555399999,839005.27055,Zemětice
504301,5304,161,1066829.8813664592,650244.5151552795,Dřenice
566845,3211,126,1061635.63563492,801873.1477777779,Skomelno
590461,6113,99,1144451.1474747474,655556.7614141415,Červená Lhota
576395,5202,260,1035727.5850384609,608165.4413461537,Kounov
568791,8106,506,1114684.8736363647,458572.0499604743,Soběšovice
571741,2104,79,1075351.661898734,682541.5053164558,Třebonín
584100,6209,1269,1150486.8548857365,609704.2729393215,Veverská Bítýška
593877,6220,114,1193270.165789474,625331.4422807015,Čejkovice
569062,6102,290,1099845.9380000015,672082.9745172412,Lučice
576565,5202,254,1032884.081181102,612673.9854724404,Ohnišov
533386,2106,434,1047774.4226036865,707364.0594009217,Klučov
545856,4202,219,969480.0709589045,738944.9953424659,Dolní Habartice
563587,3112,73,1124812.1119178084,738773.6790410961,Lom
536440,2115,371,1016232.5557142851,706503.913638814,Písková Lhota
580210,5314,144,1077309.9324305558,621473.3398611112,Džbánov
533718,2122,1757,1067870.0306545373,715782.7339442227,Stříbrná Skalice
589161,7203,288,1145574.1638541662,542122.0084374999,Záříčí
591807,6113,204,1162412.5969117642,656324.6045098035,Šebkovice
599409,8115,568,1132591.8961619704,491953.78338028217,Hodslavice
571814,2115,213,1021978.5261032857,711794.8193896716,Zdětín
544744,3102,375,1169022.7918399998,740153.8453866666,Libín
590304,6113,72,1143592.2831944441,650527.9904166666,Benetice
534781,2103,381,1026926.4228871383,724554.6180577425,Dřísy
541079,7111,810,1055481.1594320985,563293.8329135806,Staré Město
569836,5212,115,1041290.2067826085,659935.3337391306,Barchov
551554,3111,151,1127734.1412582772,800266.9938410593,Novosedly
